datetime,Purchase Bid (MW),Sell Bid (MW),MCV (MW),Final Scheduled Volume (MW),MCP (Rs/MWh) *,Weighted MCP (Rs/MWh)
2018-11-09,504080.2,1045438.4,422454.89,420548.61,3083.6071875,3083.6071875
2018-11-10,638195.9,930491.3,453950.98,451243.87,3444.7267708333334,3444.7267708333334
2018-11-11,599333.6,1057209.6,456936.79,454161.19,3256.7507291666666,3256.7507291666666
2018-11-12,638756.8,986905.4,479899.19,479899.17,3434.2010416666667,3434.2010416666667
2018-11-13,622606.7,982456.1,461945.51,461079.06,3381.1673958333336,3381.1673958333336
2018-11-14,610025.8,962118.0,452348.7,452348.71,3466.7208333333333,3466.7208333333333
2018-11-15,528136.6,802789.8,381980.33,380059.33,3469.1844791666667,3469.1844791666667
2018-11-16,541124.0,767642.1,378654.31,372253.04,3574.171354166667,3574.171354166667
2018-11-17,578026.3,831577.5,416331.62,416331.63,3586.312395833333,3586.312395833333
2018-11-18,514038.9,935601.8,378929.95,378929.95,3199.9995833333337,3199.9995833333337
2018-11-19,572159.6,855954.6,387395.65,387395.63,3468.2179166666665,3468.2179166666665
2018-11-20,472379.5,885230.6,356606.62,356606.59,3255.3799999999997,3255.3799999999997
2018-11-21,466324.4,921094.6,365815.45,365815.44,3199.9721875,3199.9721875
2018-11-22,485177.3,839368.8,359707.93,356293.83,3299.7904166666667,3299.7904166666667
2018-11-23,523081.0,847201.0,384155.29,384155.28,3418.845520833333,3418.845520833333
2018-11-24,608811.8,819088.8,403992.2,403992.19,3533.8111458333333,3533.8111458333333
2018-11-25,573822.8,832746.3,341389.05,341389.05,3343.8221875,3343.8221875
2018-11-26,637876.6,874775.8,415053.81,415053.81,3459.9486458333336,3459.9486458333336
2018-11-27,615258.4,852330.4,411519.6,411519.6,3392.4609375,3392.4609375
2018-11-28,689596.1,870988.2,455702.01,455702.02,3548.429583333333,3548.429583333333
2018-11-29,616094.9,968078.2,439969.46,438682.72,3266.9928125,3266.9928125
2018-11-30,615026.1,921723.0,422763.91,422763.91,3371.177708333333,3371.177708333333
2018-12-01,637058.6,841698.0,427264.78,427264.8,3499.2273958333335,3499.2273958333335
2018-12-02,473417.1,1032888.1,362878.52,362878.51,2946.412083333333,2946.412083333333
2018-12-03,551265.7,961591.1,392313.35,392313.33,3095.005833333333,3095.005833333333
2018-12-04,501491.9,1045610.6,380508.17,380508.15,2956.706875,2956.706875
2018-12-05,560199.5,965233.6,396983.37,396983.39,3204.4459375,3204.4459375
2018-12-06,638808.0,923519.8,409075.85,409075.84,3470.57375,3470.57375
2018-12-07,615535.8,897737.4,396383.93,396383.91,3468.9727083333332,3468.9727083333332
2018-12-08,590634.8,881263.4,365697.4,365697.42,3304.862916666667,3304.862916666667
2018-12-09,479740.9,957431.8,332455.69,332455.69,2947.507708333333,2947.507708333333
2018-12-10,603459.2,889887.2,378600.47,378600.46,3324.0773958333334,3324.0773958333334
2018-12-11,612200.4,891792.7,404768.12,404768.14,3476.2209375,3476.2209375
2018-12-12,634713.1,933765.8,430099.79,430099.79,3424.3742708333334,3424.3742708333334
2018-12-13,510885.1,906034.3,388459.3,388459.31,3331.4576041666664,3331.4576041666664
2018-12-14,544855.7,858273.0,386330.3,386477.61,3475.969375,3475.969375
2018-12-15,614595.0,871867.0,440681.33,439049.5,3569.60375,3569.60375
2018-12-16,569081.8,1051514.3,414909.74,414909.69,3068.9384375000004,3068.9384375000004
2018-12-17,616615.8,942144.7,428452.73,428452.71,3404.4726041666668,3404.4726041666668
2018-12-18,636808.6,962047.4,409858.25,406891.86,3248.0970833333336,3248.0970833333336
2018-12-19,620982.0,923929.4,415639.78,400806.35,3274.52875,3274.52875
2018-12-20,737937.9,845955.1,450862.97000000003,443287.51,3910.2304166666668,3910.2304166666668
2018-12-21,651473.3,846642.0,403059.31,402624.56,3554.0659375,3554.0659375
2018-12-22,675050.5,867397.4,428645.8,427141.84,3568.9283333333333,3568.9283333333333
2018-12-23,578696.6,966139.5,379202.43,379202.41,3233.0636458333333,3233.0636458333333
2018-12-24,589748.9,911445.2,390644.71,390644.73,3349.71875,3349.71875
2018-12-25,539938.5,972840.7,363003.23,361424.8,3102.6817708333333,3102.6817708333333
2018-12-26,575181.2,903122.4,365074.23,365074.25,3238.617708333333,3238.617708333333
2018-12-27,631740.5,953708.0,411884.21,411884.27,3431.5696875,3431.5696875
2018-12-28,593505.8,974705.8,396434.43,396434.42,3252.8735416666664,3252.8735416666664
2018-12-29,606368.7,947661.6,380808.76,380808.75,3177.017395833333,3177.017395833333
2018-12-30,498392.2,1055956.0,352417.53,352417.55,2882.2738541666663,2882.2738541666663
2018-12-31,580111.6,914411.6,381764.9,381764.91,3261.56375,3261.56375
2019-01-01,593326.8,943843.0,394048.54,394214.98,3201.5158333333334,3201.5158333333334
2019-01-02,675841.0,894924.0,416838.24,415128.43,3531.3828125,3531.3828125
2019-01-03,573853.8,920352.5,372414.36,372196.1,3252.6592708333333,3252.6592708333333
2019-01-04,744967.6,846687.4,435651.84,435651.83,3758.001770833333,3758.001770833333
2019-01-05,658851.6,843551.1,414795.32,414795.32,3667.5386458333337,3667.5386458333337
2019-01-06,583654.9,842433.6,381541.27,381541.3,3424.494583333333,3424.494583333333
2019-01-07,715456.9,709562.7,387297.4,387297.4,4159.8653125,4159.8653125
2019-01-08,671782.8,900607.5,432904.75,429991.85,3656.1047916666666,3656.1047916666666
2019-01-09,702257.6,936575.9,473095.38,470820.64,3610.916041666667,3610.916041666667
2019-01-10,740751.0,938742.2,479083.47000000003,477316.58,3549.1398958333334,3549.1398958333334
2019-01-11,745189.5,922437.5,479916.85,478911.76,3839.6965625,3839.6965625
2019-01-12,718901.0,953653.3,476910.55,476910.54,3598.61875,3598.61875
2019-01-13,591048.5,1071417.1,423826.17,423826.2,3142.308125,3142.308125
2019-01-14,622927.6,1081932.1,452814.33,450161.32,3217.8468749999997,3217.8468749999997
2019-01-15,673806.5,994170.9,468949.17,468949.18,3498.1040625,3498.1040625
2019-01-16,656405.6,1079732.9,469322.0,469322.0,3197.374375,3197.374375
2019-01-17,606334.0,1033030.2,429771.18,429771.16,3199.939895833333,3199.939895833333
2019-01-18,629518.5,1033106.6,409894.34,409894.33,3184.5792708333333,3184.5792708333333
2019-01-19,686111.5,1001024.0,458733.19,458733.2,3402.3844791666666,3402.3844791666666
2019-01-20,510081.0,973263.9,359755.89,359755.89,3046.2176041666667,3046.2176041666667
2019-01-21,646810.7,945636.2,428073.25,428073.26,3345.7052083333333,3345.7052083333333
2019-01-22,690965.0,934557.7,461852.11,461852.1,3465.219270833333,3465.219270833333
2019-01-23,613331.8,1004827.3,431156.12,431156.1,3225.9402083333334,3225.9402083333334
2019-01-24,585037.1,1023597.0,408652.3,408652.31,3081.8120833333337,3081.8120833333337
2019-01-25,538133.5,1032322.8,389501.35,389206.12,3045.575208333333,3045.575208333333
2019-01-26,433026.2,1209252.7,321753.72,321753.72,2632.7998958333333,2632.7998958333333
2019-01-27,513113.6,1227725.6,397244.14,395168.64,2876.5903125,2876.5903125
2019-01-28,594044.4,1059379.0,423049.91,415119.43,3088.0379166666667,3088.0379166666667
2019-01-29,617333.7,1031545.9,438068.48,435979.65,3215.5446875,3215.5446875
2019-01-30,600419.6,1065466.9,433784.85,433784.85,3159.763645833333,3159.763645833333
2019-01-31,522211.3,1150847.6,398372.96,397498.22,2962.3855208333334,2962.3855208333334
2019-02-01,474494.3,1025571.8,348294.8,347999.49,2904.525833333333,2904.525833333333
2019-02-02,465964.3,1015878.3,336036.94,317412.08,2954.0244791666664,2954.0244791666664
2019-02-03,439708.3,1055543.9,323979.49,323245.95,2844.222916666667,2844.222916666667
2019-02-04,622466.3,983072.3,403386.92,383810.35,3253.6451041666664,3253.6451041666664
2019-02-05,587680.9,995698.8,405683.52,401553.28,3233.0987499999997,3233.0987499999997
2019-02-06,511688.2,1059452.1,353613.69,348992.8,3022.9445833333334,3022.9445833333334
2019-02-07,605918.0,1060520.2,411208.04,411208.05,3160.135208333333,3160.135208333333
2019-02-08,483967.4,1075574.5,368212.08,363825.23,2985.5375,2985.5375
2019-02-09,495676.7,1090903.2,371756.28,366404.62,2916.786770833334,2916.786770833334
2019-02-10,366749.1,1053421.1,285429.96,280541.72,2732.3818749999996,2732.3818749999996
2019-02-11,475478.2,983330.6,354465.74,348331.56,3047.1670833333333,3047.1670833333333
2019-02-12,443214.9,1073006.2,344951.47,341493.27999999997,2829.939270833333,2829.939270833333
2019-02-13,446999.2,1099616.9,350631.39,348506.57,2784.1022916666666,2784.1022916666666
2019-02-14,531256.0,1088912.7,409532.25,408907.54,3072.291354166667,3072.291354166667
2019-02-15,580891.4,1078020.5,441055.3,436459.68,3146.7486458333333,3146.7486458333333
2019-02-16,536153.2,1058558.0,412276.23,404773.59,3020.886458333333,3020.886458333333
2019-02-17,447394.1,1187879.2,353759.51,353759.5,2723.758854166667,2723.758854166667
2019-02-18,514338.8,1092531.0,404092.26,404092.24,2837.778958333334,2837.778958333334
2019-02-19,572442.9,971457.1,424070.03,424070.02,3186.9535416666663,3186.9535416666663
2019-02-20,575713.1,1046480.4,458963.96,454696.92,3075.0464583333337,3075.0464583333337
2019-02-21,636303.7,954629.5,463762.0,455821.01,3393.9065625000003,3393.9065625000003
2019-02-22,680354.6,949498.6,505333.21,503079.92,3471.825729166667,3471.825729166667
2019-02-23,695623.4,972736.9,535513.91,525640.58,3540.0585416666668,3540.0585416666668
2019-02-24,504567.1,1046584.5,437334.69,360050.99,3034.52,3034.52
2019-02-25,564773.9,951074.7,461973.92,455567.05,3281.6528125,3281.6528125
2019-02-26,557964.7,945520.4,454033.17,443119.85,3265.4617708333335,3265.4617708333335
2019-02-27,581572.2,962471.2,477193.23,463639.58999999997,3299.8077083333333,3299.8077083333333
2019-02-28,652537.3,969194.3,525924.38,499340.58999999997,3332.5911458333335,3332.5911458333335
2019-03-01,583937.1,1092205.7,490076.98,455059.57,3162.4232291666667,3162.4232291666667
2019-03-02,589918.2,1101207.5,491876.48,468403.77999999997,3169.6245833333337,3169.6245833333337
2019-03-03,518242.7,1166317.6,443773.77999999997,433036.16,2937.1397916666665,2937.1397916666665
2019-03-04,556242.5,1114556.5,459511.64,403814.61,3008.9096875,3008.9096875
2019-03-05,526405.5,1021432.5,418162.72,395648.66,3092.796875,3092.796875
2019-03-06,438495.2,1056187.4,355684.45,353054.67,2912.125520833333,2912.125520833333
2019-03-07,506642.5,982655.2,399856.54,399856.53,3067.4197916666667,3067.4197916666667
2019-03-08,534313.3,1022572.7,416557.79,400901.73,3054.670104166667,3054.670104166667
2019-03-09,553880.4,1009189.5,436947.89,392546.81,3089.779479166667,3089.779479166667
2019-03-10,466761.6,1030280.5,391800.94,362179.93,2944.5985416666667,2944.5985416666667
2019-03-11,623601.2,940692.4,465796.89,427406.79,3309.030729166667,3309.030729166667
2019-03-12,538050.1,908997.1,413276.36,384541.96,3175.550520833333,3175.550520833333
2019-03-13,533465.0,935011.9,417810.47000000003,387577.51,3159.146458333333,3159.146458333333
2019-03-14,633632.1,944759.4,457651.05,447786.55,3349.799166666666,3349.799166666666
2019-03-15,529176.5,909481.9,400328.68,393033.92,3149.962916666667,3149.962916666667
2019-03-16,490340.4,953150.3,374931.02,373587.54,3008.5558333333333,3008.5558333333333
2019-03-17,444788.4,1135625.9,360514.04,360514.05,2872.892604166667,2872.892604166667
2019-03-18,549652.7,962962.9,425852.11,425852.12,3149.9988541666667,3149.9988541666667
2019-03-19,545937.2,987547.3,433222.87,432141.52,3106.808229166667,3106.808229166667
2019-03-20,604182.1,1029621.7,474382.06,469709.16,3091.918229166667,3091.918229166667
2019-03-21,353153.9,1143082.5,323514.76,322308.45,2620.588854166667,2620.588854166667
2019-03-22,514219.6,1130561.3,439524.03,431930.98,2816.174166666666,2816.174166666666
2019-03-23,555128.7,997283.9,448050.41,441927.04,2955.3241666666668,2955.3241666666668
2019-03-24,549075.5,1101513.2,468842.18,464378.5,2872.7467708333334,2872.7467708333334
2019-03-25,724455.3,974474.0,561043.16,544618.22,3328.88625,3328.88625
2019-03-26,686318.0,1017207.0,541448.83,532629.22,3222.800625,3222.800625
2019-03-27,690734.4,938264.6,542329.01,526108.59,3204.6233333333334,3204.6233333333334
2019-03-28,686699.5,828104.9,484386.84,472360.25,3297.7065625,3297.7065625
2019-03-29,753962.3,822074.0,511047.59,494538.9,3531.8205208333334,3531.8205208333334
2019-03-30,824376.0,778142.7,530489.02,522874.91,3842.2918750000003,3842.2918750000003
2019-03-31,671349.1,1026352.1,524146.31,503972.2,3170.9303125,3170.9303125
2019-04-01,799735.1,987696.8,614517.85,570720.39,3369.1366666666668,3369.1366666666668
2019-04-02,737449.1,1111289.5,590440.42,569588.83,3208.2001041666667,3208.2001041666667
2019-04-03,818435.9,1022603.9,648802.58,622572.89,3455.2178124999996,3455.2178124999996
2019-04-04,902060.0,963450.2,678626.13,668829.71,3751.02375,3751.02375
2019-04-05,889422.7,927633.9,639625.84,629548.97,3784.820416666667,3784.820416666667
2019-04-06,764250.7,938321.3,560378.24,528529.33,3473.1653125,3473.1653125
2019-04-07,638978.3,982761.2,453598.73,438542.98,3295.9656250000003,3295.9656250000003
2019-04-08,641782.2,993886.1,463806.39,437794.55,3255.0499999999997,3255.0499999999997
2019-04-09,657393.6,1076236.5,484998.86,473491.86,3199.949583333333,3199.949583333333
2019-04-10,683199.9,1050133.5,504824.45,498488.86,3219.1121875000003,3219.1121875000003
2019-04-11,717514.3,988905.4,526169.39,524818.72,3337.9159375,3337.9159375
2019-04-12,760481.0,867176.8,519979.58,519979.59,3690.7105208333337,3690.7105208333337
2019-04-13,760013.1,887601.2,531274.75,519713.46,3439.3109375,3439.3109375
2019-04-14,694933.3,954019.4,501478.01,500678.01,3332.408541666667,3332.408541666667
2019-04-15,717296.1,968912.0,532317.78,532317.8,3256.0262500000003,3256.0262500000003
2019-04-16,603790.0,1091868.7,480328.94,480328.94,3027.5840625,3027.5840625
2019-04-17,662545.6,1168599.3,580050.21,574569.66,3159.5920833333334,3159.5920833333334
2019-04-18,701102.3,1230796.0,563268.8,563268.8,3099.8248958333334,3099.8248958333334
2019-04-19,686548.2,1182587.3,571305.3,552782.41,3100.1740625,3100.1740625
2019-04-20,663473.1,1231813.5,552460.45,520336.41,3079.0592708333334,3079.0592708333334
2019-04-21,486477.8,1345445.5,423900.2,423900.2,2784.867083333333,2784.867083333333
2019-04-22,546266.6,1285676.1,490507.16,490507.17,2834.5171875,2834.5171875
2019-04-23,653252.3,1213903.6,552932.64,552932.66,3070.450625,3070.450625
2019-04-24,703830.2,1194995.2,574160.41,574160.4,3020.504895833333,3020.504895833333
2019-04-25,666915.8,1172476.1,554760.35,554760.35,3049.828020833333,3049.828020833333
2019-04-26,757276.1,1033838.0,592349.48,592349.48,3290.482604166667,3290.482604166667
2019-04-27,675576.7,988798.8,529542.53,529542.53,3199.962916666667,3199.962916666667
2019-04-28,529857.9,1119781.3,459004.16,459004.15,2727.6326041666666,2727.6326041666666
2019-04-29,652949.1,1074212.2,556580.68,556580.68,3055.8766666666666,3055.8766666666666
2019-04-30,659795.3,1115074.1,560992.66,560992.66,3064.7273958333335,3064.7273958333335
2019-05-01,465404.4,1147461.2,413756.72,413756.74,2792.9853125000004,2792.9853125000004
2019-05-02,514299.7,1103122.7,463561.82,463561.82,2982.2590625,2982.2590625
2019-05-03,544081.1,1325238.4,489277.7,477207.29,2799.424375,2799.424375
2019-05-04,442054.9,1457904.4,414714.47000000003,414714.5,2374.008125,2374.008125
2019-05-05,418534.8,1216762.5,383800.16,383800.17,2473.2190625,2473.2190625
2019-05-06,590424.3,1074782.8,486006.28,486006.29,2954.437395833333,2954.437395833333
2019-05-07,568314.4,1084137.4,466661.61,466661.63,2947.556458333333,2947.556458333333
2019-05-08,581542.1,1025060.5,463084.73,463084.7,2999.5723958333333,2999.5723958333333
2019-05-09,616354.2,1043159.5,479366.65,479366.7,3049.2058333333334,3049.2058333333334
2019-05-10,737644.6,916905.5,502923.9,502923.87,3365.3313541666666,3365.3313541666666
2019-05-11,689627.9,913556.8,471676.83,471676.82,3323.4391666666666,3323.4391666666666
2019-05-12,482363.5,992985.8,414019.98,414019.95,2857.5309374999997,2857.5309374999997
2019-05-13,663376.4,885544.4,498350.11,498350.13,3449.9990624999996,3449.9990624999996
2019-05-14,647597.2,801968.0,459404.86,459404.85,3699.4622916666667,3699.4622916666667
2019-05-15,585531.0,889516.4,478332.52,478332.52,3423.6879166666663,3423.6879166666663
2019-05-16,628381.4,785691.8,491703.75,491703.74,3662.2683333333334,3662.2683333333334
2019-05-17,584169.8,867226.0,468508.47,468508.47,3452.2531249999997,3452.2531249999997
2019-05-18,635017.5,868260.7,495868.14,495868.13,3606.5273958333332,3606.5273958333332
2019-05-19,584568.7,970259.0,483626.02,483626.02999999997,3387.2916666666665,3387.2916666666665
2019-05-20,731419.0,850879.2,550963.28,550963.3,3816.0865625,3816.0865625
2019-05-21,662150.9,872055.5,537749.93,537749.94,3584.2004166666666,3584.2004166666666
2019-05-22,733407.4,862969.4,562925.57,560829.23,3928.4358333333334,3928.4358333333334
2019-05-23,694705.7,860527.8,553170.68,553170.66,3728.5699999999997,3728.5699999999997
2019-05-24,713021.3,847798.3,540817.02,540817.04,3887.6941666666667,3887.6941666666667
2019-05-25,600626.2,1085079.6,505575.87,505575.86,3335.0315625000003,3335.0315625000003
2019-05-26,507108.7,1080980.8,433955.63,433955.63,3054.7746875,3054.7746875
2019-05-27,574259.0,1010422.8,485725.75,485725.75,3216.9114583333335,3216.9114583333335
2019-05-28,653568.7,898536.3,512333.42,512333.43,3596.7898958333335,3596.7898958333335
2019-05-29,742607.1,856554.6,536053.46,535835.07,3961.2839583333334,3961.2839583333334
2019-05-30,843328.3,817370.7,557226.57,556576.54,4125.6875,4125.6875
2019-05-31,705190.9,881655.4,503787.11,503787.1,3615.483854166667,3615.483854166667
2019-06-01,699104.5,985912.8,546478.46,546478.46,3317.1404166666666,3317.1404166666666
2019-06-02,502904.5,1236147.7,440039.53,440039.47,2638.9778125,2638.9778125
2019-06-03,550728.5,1115840.1,479069.27999999997,479069.26,2761.4620833333333,2761.4620833333333
2019-06-04,497854.8,1279290.1,453642.04,434017.37,2451.8548958333336,2451.8548958333336
2019-06-05,549459.7,1100084.7,462522.96,462522.97000000003,2869.290833333333,2869.290833333333
2019-06-06,665117.3,1053479.1,525917.99,525917.96,3201.591458333333,3201.591458333333
2019-06-07,790766.6,973045.4,571175.72,571175.71,3639.0715625,3639.0715625
2019-06-08,728722.4,993714.8,558844.84,558844.82,3490.613645833333,3490.613645833333
2019-06-09,598517.6,1115811.4,501318.09,501318.04,2999.4296875,2999.4296875
2019-06-10,718935.1,1028055.7,575977.02,575977.02,3422.203645833333,3422.203645833333
2019-06-11,799633.4,1056984.0,653919.61,653919.6,3546.3428124999996,3546.3428124999996
2019-06-12,701744.5,1119362.4,583679.12,583679.12,3322.029375,3322.029375
2019-06-13,657983.1,1017416.2,540140.27,540140.27,3430.6486458333334,3430.6486458333334
2019-06-14,636092.7,1091044.7,525863.48,525863.47,3202.5926041666667,3202.5926041666667
2019-06-15,751280.3,1059220.2,586557.52,586557.51,3410.367708333333,3410.367708333333
2019-06-16,628150.8,1200946.4,539513.93,539513.94,3014.4266666666667,3014.4266666666667
2019-06-17,708945.5,1069250.0,582155.52,574335.79,3310.6463541666667,3310.6463541666667
2019-06-18,637961.4,1122760.4,547024.6,547024.52,2906.9389583333336,2906.9389583333336
2019-06-19,750169.2,1142573.4,639711.93,639711.91,3290.6745833333334,3290.6745833333334
2019-06-20,810992.8,992455.0,601841.19,601841.17,3694.097916666667,3694.097916666667
2019-06-21,845892.7,936583.8,587827.97,587827.98,4005.8135416666664,4005.8135416666664
